Z80 Instruction Set Overview																																																		
Regs: A, (B,C), (D,E), (H,L), PC, SP, IX, IY, F { C, N, P/V, H, Z, S }, I=Interrupt vectors, R=Memory refresh																																																		
AM: I=Immediate, IE=Immediate Extended, MPZA=Modified Page Zero, L=Relative Jump, E=Extended, EJ=Extended Jump, EP=Extended Port, X=Indexed, R=Register, M=Implied, RI=Register Indirect, B=Bit																																																		
																					M1					M2					M3					M4					M5					M6				
OP Code	ASM	OP1	OP2	AM1	AM2	Offset	Bit pattern for offset									M Cycles	T States	Flags affect	Operation	Notes	T1	T2	T3	T4	T5	T1	T2	T3	T4	T5	T1	T2	T3	T4	T5	T1	T2	T3	T4	T5	T1	T2	T3	T4	T5	T1	T2	T3	T4	T5
RRC	RRC (HL)	(HL)		RI		0	1	1	0	0	1	0	1	1	CB	4	15 (4,4,4,3)	S,Z,H,P/V,N,C	[CY,(HL)] ← ROL([CY,(HL)], 1)																															
						1	0	0	0	0	1	1	1	0	0E					(HL) == 110 register!																														
																																																		
RRC	RRC (IX+d)	(IX+{d})		X		0	1	1	0	1	1	1	0	1	DD	6	23 (4,4,3,5,4,3)	S,Z,H,P/V,N,C	[CY,(IX+d)] ← ROL([CY,(IX+d)], 1)	This bit seems to indicate X/Y																														
						1	1	1	0	0	1	0	1	1	CB																																			
						2	d	d	d	d	d	d	d	d																																				
						3	0	0	0	0	1	1	1	0	0E																																			
																																																		
RRC	RRC (IY+d)	(IY+{d})		X		0	1	1	1	1	1	1	0	1	FD	6	23 (4,4,3,5,4,3)	S,Z,H,P/V,N,C	[CY,(IY+d)] ← ROL([CY,(IY+d)], 1)																															
						1	1	1	0	0	1	0	1	1	CB																																			
						2	d	d	d	d	d	d	d	d																																				
						3	0	0	0	0	1	1	1	0	0E																																			
																																																		
RR	RR r	{r}		R		0	1	1	0	0	1	0	1	1	CB	2	8 (4,4)	S,Z,H,P/V,N,C	[CY,r] ← ROL([CY,r], 1)	Change to block RL																														
						1	0	0	0	1	1	r	r	r																																				
																																																		
RR	RR (HL)	(HL)		RI		0	1	1	0	0	1	0	1	1	CB	4	15 (4,4,4,3)	S,Z,H,P/V,N,C	[CY,(HL)] ← ROL([CY,(HL)], 1)																															
						1	0	0	0	1	1	1	1	0	1E					(HL) == 110 register!																														
																																																		
RR	RR (IX+d)	(IX+{d})		X		0	1	1	0	1	1	1	0	1	DD	6	23 (4,4,3,5,4,3)	S,Z,H,P/V,N,C	[CY,(IX+d)] ← ROL([CY,(IX+d)], 1)	This bit seems to indicate X/Y																														
						1	1	1	0	0	1	0	1	1	CB																																			
						2	d	d	d	d	d	d	d	d																																				
						3	0	0	0	1	1	1	1	0	1E																																			
																																																		
RR	RR (IY+d)	(IY+{d})		X		0	1	1	1	1	1	1	0	1	FD	6	23 (4,4,3,5,4,3)	S,Z,H,P/V,N,C	[CY,(IY+d)] ← ROL([CY,(IY+d)], 1)																															
						1	1	1	0	0	1	0	1	1	CB																																			
						2	d	d	d	d	d	d	d	d																																				
						3	0	0	0	1	1	1	1	0	1E																																			
																																																		
SLA	SLA r	{r}		R		0	1	1	0	0	1	0	1	1	CB	2	8 (4,4)	S,Z,H,P/V,N,C	[CY,r] ← SHL([r,0], 1)	Change to block RL																														
						1	0	0	1	0	0	r	r	r																																				
																																																		
SLA	SLA (HL)	(HL)		RI		0	1	1	0	0	1	0	1	1	CB	4	15 (4,4,4,3)	S,Z,H,P/V,N,C	[CY, (HL) ] ← SHL([ (HL) ,0], 1)																															
						1	0	0	1	0	0	1	1	0	26					(HL) == 110 register!																														
																																																		
SLA	SLA (IX+d)	(IX+{d})		X		0	1	1	0	1	1	1	0	1	DD	6	23 (4,4,3,5,4,3)	S,Z,H,P/V,N,C	[CY, (IX+d) ] ← SHL([ (IX+d) ,0], 1)	This bit seems to indicate X/Y																														
						1	1	1	0	0	1	0	1	1	CB																																			
						2	d	d	d	d	d	d	d	d																																				
						3	0	0	1	0	0	1	1	0	26																																			
																																																		
SLA	SLA (IY+d)	(IY+{d})		X		0	1	1	1	1	1	1	0	1	FD	6	23 (4,4,3,5,4,3)	S,Z,H,P/V,N,C	[CY, (IY+d) ] ← SHL([ (IY+d) ,0], 1)																															
						1	1	1	0	0	1	0	1	1	CB																																			
						2	d	d	d	d	d	d	d	d																																				
						3	0	0	1	0	0	1	1	0	26																																			
																																																		
SLL	SLL r	{r}		R		0	1	1	0	0	1	0	1	1	CB	2	8 (4,4)	S,Z,H,P/V,N,C	[CY,r] ← SHL([r,0], 1)	Change to block RL																														
						1	0	0	1	1	0	r	r	r																																				
																																																		
SLL	SLL (HL)	(HL)		RI		0	1	1	0	0	1	0	1	1	CB	4	15 (4,4,4,3)	S,Z,H,P/V,N,C	[CY, (HL) ] ← SHL([ (HL) ,0], 1)	UNDOC																														
						1	0	0	1	1	0	1	1	0	36					(HL) == 110 register!																														
																																																		
SLL	SLL (IX+d)	(IX+{d})		X		0	1	1	0	1	1	1	0	1	DD	6	23 (4,4,3,5,4,3)	S,Z,H,P/V,N,C	[CY, (IX+d) ] ← SHL([ (IX+d) ,0], 1)	This bit seems to indicate X/Y																														
						1	1	1	0	0	1	0	1	1	CB																																			
						2	d	d	d	d	d	d	d	d																																				
						3	0	0	1	1	0	1	1	0	36																																			
																																																		
SLL	SLL (IY+d)	(IY+{d})		X		0	1	1	1	1	1	1	0	1	FD	6	23 (4,4,3,5,4,3)	S,Z,H,P/V,N,C	[CY, (IY+d) ] ← SHL([ (IY+d) ,0], 1)																															
						1	1	1	0	0	1	0	1	1	CB																																			
						2	d	d	d	d	d	d	d	d																																				
						3	0	0	1	1	0	1	1	0	36																																			
																																																		
SRA	SRA r	{r}		R		0	1	1	0	0	1	0	1	1	CB	2	8 (4,4)	S,Z,H,P/V,N,C	[r,CY] ← SHR([r[7],r], 1)	Change to block RL																														
						1	0	0	1	0	1	r	r	r																																				
																																																		
SRA	SRA (HL)	(HL)		RI		0	1	1	0	0	1	0	1	1	CB	4	15 (4,4,4,3)	S,Z,H,P/V,N,C	[ (HL) ,CY] ← SHR([ (HL)[7], (HL) ], 1)																															
						1	0	0	1	0	1	1	1	0	2E					(HL) == 110 register!																														
																																																		
SRA	SRA (IX+d)	(IX+{d})		X		0	1	1	0	1	1	1	0	1	DD	6	23 (4,4,3,5,4,3)	S,Z,H,P/V,N,C	[ (IX+d) ,CY] ← SHR([ (IX+d)[7], (IX+d) ], 1)	This bit seems to indicate X/Y																														
						1	1	1	0	0	1	0	1	1	CB																																			
						2	d	d	d	d	d	d	d	d																																				
						3	0	0	1	0	1	1	1	0	2E																																			
																																																		
SRA	SRA (IY+d)	(IY+{d})		X		0	1	1	1	1	1	1	0	1	FD	6	23 (4,4,3,5,4,3)	S,Z,H,P/V,N,C	[ (IY+d) ,CY] ← SHR([ (IY+d)[7], (IY+d) ], 1)																															
						1	1	1	0	0	1	0	1	1	CB																																			
						2	d	d	d	d	d	d	d	d																																				
						3	0	0	1	0	1	1	1	0	2E																																			
																																																		
SRL	SRL r	{r}		R		0	1	1	0	0	1	0	1	1	CB	2	8 (4,4)	S,Z,H,P/V,N,C	[r,CY] ← SHR([0,r], 1)	Change to block RL																														
						1	0	0	1	1	1	r	r	r																																				
																																																		
SRL	SRL (HL)	(HL)		RI		0	1	1	0	0	1	0	1	1	CB	4	15 (4,4,4,3)	S,Z,H,P/V,N,C	[ (HL) ,CY] ← SHR([0, (HL) ], 1)																															
						1	0	0	1	1	1	1	1	0	3E					(HL) == 110 register!																														
																																																		
SRL	SRL (IX+d)	(IX+{d})		X		0	1	1	0	1	1	1	0	1	DD	6	23 (4,4,3,5,4,3)	S,Z,H,P/V,N,C	[ (IX+d) ,CY] ← SHR([0, (IX+d) ], 1)	This bit seems to indicate X/Y																														
						1	1	1	0	0	1	0	1	1	CB																																			
						2	d	d	d	d	d	d	d	d																																				
						3	0	0	1	1	1	1	1	0	3E																																			
																																																		
SRL	SRL (IY+d)	(IY+{d})		X		0	1	1	1	1	1	1	0	1	FD	6	23 (4,4,3,5,4,3)	S,Z,H,P/V,N,C	[ (IY+d) ,CY] ← SHR([0, (IY+d) ], 1)																															
						1	1	1	0	0	1	0	1	1	CB																																			
						2	d	d	d	d	d	d	d	d																																				
						3	0	0	1	1	1	1	1	0	3E																																			
																																																		
RLD	RLD					0	1	1	1	0	1	1	0	1	ED	5	18 (4,4,3,4,3)	S,Z,H,P/V,N	[ A, (HL) ] ← [ A[7..4], (HL)[7..4], (HL)[3..0], A[3..0] ]																															
						1	0	1	1	0	1	1	1	1	6F																																			
																																																		
RRD	RRD					0	1	1	1	0	1	1	0	1	ED	5	18 (4,4,3,4,3)	S,Z,H,P/V,N	[ A, (HL) ] ← [ A[7..4], (HL)[3..0], A[3..0], (HL)[7.4] ]																															
						1	0	1	1	0	0	1	1	1	67																																			
																																																		
BIT	BIT b,r	{b}	{r}	B	R	0	1	1	0	0	1	0	1	1	CB	2	8 (4,4)	Z,H,N	Z ← r[b]																															
						1	0	1	b	b	b	r	r	r																																				
																																																		
BIT	BIT b,(HL)	{b}	(HL)	B	RI	0	1	1	0	0	1	0	1	1	CB	3	12 (4,4,4)	Z,H,N	Z ← (HL)[b]																															
						1	0	1	b	b	b	1	1	0						(HL) == 110 register!																														
																																																		
BIT	BIT b,(IX+d)	{b}	(IX+{d})	B	X	0	1	1	0	1	1	1	0	1	DD	5	20 (4,4,3,5,4)	Z,H,N	Z ← (IX+d)[b]	This bit seems to indicate X/Y																														
						1	1	1	0	0	1	0	1	1	CB																																			
						2	d	d	d	d	d	d	d	d																																				
						3	0	1	b	b	b	1	1	0																																				
																																																		
BIT	BIT b,(IY+d)	{b}	(IY+{d})	B	X	0	1	1	1	1	1	1	0	1	FD	5	20 (4,4,3,5,4)	Z,H,N	Z ← (IY+d)[b]																															
						1	1	1	0	0	1	0	1	1	CB																																			
						2	d	d	d	d	d	d	d	d																																				
						3	0	1	b	b	b	1	1	0																																				
																																																		
SET	SET b,r	{b}	{r}	B	R	0	1	1	0	0	1	0	1	1	CB	2	8 (4,4)	Z,H,N	r[b] ← 1	Change to block BIT																														
						1	1	1	b	b	b	r	r	r																																				
																																																		
SET	SET b,(HL)	{b}	(HL)	B	RI	0	1	1	0	0	1	0	1	1	CB	4	15 (4,4,4,3)	Z,H,N	(HL)[b] ← 1																															
						1	1	1	b	b	b	1	1	0						(HL) == 110 register!																														
																																																		
SET	SET b,(IX+d)	{b}	(IX+{d})	B	X	0	1	1	0	1	1	1	0	1	DD	6	23 (4,4,3,5,4,3)	Z,H,N	(IX+d)[b] ← 1	This SET seems to indicate X/Y																														
						1	1	1	0	0	1	0	1	1	CB																																			
						2	d	d	d	d	d	d	d	d																																				
						3	1	1	b	b	b	1	1	0																																				
																																																		
SET	SET b,(IY+d)	{b}	(IY+{d})	B	X	0	1	1	1	1	1	1	0	1	FD	6	23 (4,4,3,5,4,3)	Z,H,N	(IY+d)[b] ← 1																															
						1	1	1	0	0	1	0	1	1	CB																																			
						2	d	d	d	d	d	d	d	d																																				
						3	1	1	b	b	b	1	1	0																																				
																																																		
RES	RES b,r	{b}	{r}	B	R	0	1	1	0	0	1	0	1	1	CB	2	8 (4,4)	Z,H,N	r[b] ← 0	Change to block BIT																														
						1	1	0	b	b	b	r	r	r																																				
																																																		
RES	RES b,(HL)	{b}	(HL)	B	RI	0	1	1	0	0	1	0	1	1	CB	4	15 (4,4,4,3)	Z,H,N	(HL)[b] ← 0																															
						1	1	0	b	b	b	1	1	0						(HL) == 110 register!																														
																																																		
RES	RES b,(IX+d)	{b}	(IX+{d})	B	X	0	1	1	0	1	1	1	0	1	DD	6	23 (4,4,3,5,4,3)	Z,H,N	(IX+d)[b] ← 0	This RES seems to indicate X/Y																														
						1	1	1	0	0	1	0	1	1	CB																																			
						2	d	d	d	d	d	d	d	d																																				
						3	1	0	b	b	b	1	1	0																																				
																																																		
RES	RES b,(IY+d)	{b}	(IY+{d})	B	X	0	1	1	1	1	1	1	0	1	FD	6	23 (4,4,3,5,4,3)	Z,H,N	(IY+d)[b] ← 0																															
						1	1	1	0	0	1	0	1	1	CB																																			
						2	d	d	d	d	d	d	d	d																																				
						3	1	0	b	b	b	1	1	0																																				
																																																		
JP	JP nn	{nn}		EJ		0	1	1	0	0	0	0	1	1	C3	3	10 (4,3,3)		PC ← nn																															
						1	n	n	n	n	n	n	n	n						low order																														
						2	n	n	n	n	n	n	n	n						high order																														
																																																		
JP	JP cc,nn	{cc}	{nn}	B	EJ	0	1	1	c	c	c	0	1	0		3	10 (4,3,3)		IF cc true, PC ← nn																															
						1	n	n	n	n	n	n	n	n																																				
						2	n	n	n	n	n	n	n	n																																				
																																																		
JR	JR ee	{ee}		L		0	0	0	0	1	1	0	0	0	18	3	12 (4,3,5)		PC ← PC + ee																															
						1	e	e	e	e	e	e	e	e						ee = ee-2 !!																														
																																																		
JR	JR C,ee	C	{ee}	B	L	0	0	0	1	1	1	0	0	0	38	3	12 (4,3,5)		IF C, PC ← PC + ee	Change to block JR																														
						1	e	e	e	e	e	e	e	e						ee = ee-2 !!																														
																																																		
JR	JR NC,ee	NC	{ee}	B	L	0	0	0	1	1	0	0	0	0	30	3	12 (4,3,5)		IF NC, PC ← PC + ee	Change to block JR																														
						1	e	e	e	e	e	e	e	e						ee = ee-2 !!																														
																																																		
JR	JR Z,ee	Z	{ee}	B	L	0	0	0	1	0	1	0	0	0	28	3	12 (4,3,5)		IF Z, PC ← PC + ee	Change to block JR																														
						1	e	e	e	e	e	e	e	e						ee = ee-2 !!																														
																																																		
JR	JR NZ,ee	NZ	{ee}	B	L	0	0	0	1	0	0	0	0	0	20	3	12 (4,3,5)		IF NZ, PC ← PC + ee	Change to block JR																														
						1	e	e	e	e	e	e	e	e						ee = ee-2 !!																														
																																																		
JP	JP (HL)	(HL)		RI		0	1	1	1	0	1	0	0	1	E9	1	4		PC ← (HL)																															
																																																		
JP	JP (IX)	(IX)		RI		0	1	1	0	1	1	1	0	1	DD	2	8 (4,4)		PC ← (IX)	This bit seems to indicate X/Y																														
						1	1	1	1	0	1	0	0	1	E9																																			
																																																		
JP	JP (IY)	(IY)		RI		0	1	1	1	1	1	1	0	1	FD	2	8 (4,4)		PC ← (IY)																															
						1	1	1	1	0	1	0	0	1	E9																																			
																																																		
DJNZ	DJNZ ee	{ee}		L		0	0	0	0	1	0	0	0	0	10	3	13 (5,3,5)		B ← B - 1, IF B != 0, PC ← PC + ee																															
						1	e	e	e	e	e	e	e	e																																				
																																																		
CALL	CALL nn	{nn}		EJ		0	1	1	0	0	1	1	0	1	CD	5	17 (4,3,4,3,3)		(SP-2) ← (PC+3)l, (SP-1) ← (PC+3)h, SP ← SP - 2, PC ← nn																															
						1	n	n	n	n	n	n	n	n																																				
						2	n	n	n	n	n	n	n	n																																				
																																																		
CALL	CALL cc,nn	{cc}	{nn}	B	EJ	0	1	1	c	c	c	1	0	0		5	17 (4,3,4,3,3)		IF cc true, (SP-2) ← (PC+3)l, (SP-1) ← (PC+3)h, SP ← SP - 2, PC ← nn																															
						1	n	n	n	n	n	n	n	n																																				
						2	n	n	n	n	n	n	n	n																																				
																																																		
RET	RET					0	1	1	0	0	1	0	0	1	C9	3	10 (4,3,3)		PCl ← (SP), PCh ← (SP), SP ← SP + 2	Change to block RET																														
																																																		
RET	RET cc	{cc}		B		0	1	1	c	c	c	0	0	0		3	11 (5,3,3)		IF cc true, PCl ← (SP), PCh ← (SP), SP ← SP + 2																															
																																																		
RETI	RETI					0	1	1	1	0	1	1	0	1	ED	4	14 (4,4,3,3)		Return from Interrupt																															
						1	0	1	0	0	1	1	0	1	4D																																			
																																																		
RETN	RETN					0	1	1	1	0	1	1	0	1	ED	4	14 (4,4,3,3)		Return from non-maskable Interrupt	Change to block RETI																														
						1	0	1	0	0	0	1	0	1	45																																			
																																																		
RST	RST tt	{tt}		MPZA		0	1	1	t	t	t	1	1	1		3	11 (5,3,3)		(SP-2) ← (PC+3)l, (SP-1) ← (PC+3)h, SP ← SP - 2, PC ← nn																															
																																																		
IN	IN A,(n)	A	({n})	R	EP	0	1	1	0	1	1	0	1	1	DB	3	11 (4,3,4)		A ← (n)																															
						1	n	n	n	n	n	n	n	n																																				
																																																		
IN	IN r,(C)   	{r}	(C)   	R	RI	0	1	1	1	0	1	1	0	1	ED	3	12 (4,4,4)	S,Z,H,P/V,N	r ← (C)  	r == 110 is Flag, TODO																														
						1	0	1	r	r	r	0	0	0																																				
																																																		
INI	INI					0	1	1	1	0	1	1	0	1	ED	4	16 (4,5,3,4)	Z,N	(HL) ← (C), B ← B - 1, HL ← HL + 1																															
						1	1	0	1	0	0	0	1	0	A2																																			
																																																		
INIR	INIR					0	1	1	1	0	1	1	0	1	ED	5	21 (4,5,3,4,5)	Z,N	(HL) ← (C), B ← B - 1, HL ← HL + 1, IF B != 0, repeat																															
						1	1	0	1	1	0	0	1	0	B2																																			
																																																		
IND	IND					0	1	1	1	0	1	1	0	1	ED	4	16 (4,5,3,4)	Z,N	(HL) ← (C), B ← B - 1, HL ← HL - 1																															
						1	1	0	1	0	1	0	1	0	AA																																			
																																																		
INDR	INDR					0	1	1	1	0	1	1	0	1	ED	5	21 (4,5,3,4,5)	Z,N	(HL) ← (C), B ← B - 1, HL ← HL - 1, IF B != 0, repeat																															
						1	1	0	1	1	1	0	1	0	BA																																			
																																																		
OUT	OUT (n),A	({n})	A	EP	R	0	1	1	0	1	0	0	1	1	D3	3	11 (4,3,4)		(n) ← A																															
						1	n	n	n	n	n	n	n	n																																				
																																																		
OUT	OUT (C), r   	(C)	{r}   	RI	R	0	1	1	1	0	1	1	0	1	ED	3	12 (4,4,4)	S,Z,H,P/V,N	(C) ← r  																															
						1	0	1	r	r	r	0	0	1																																				
																																																		
OUTI	OUTI					0	1	1	1	0	1	1	0	1	ED	4	16 (4,5,3,4)	Z,N	(C) ← (HL), B ← B - 1, HL ← HL + 1																															
						1	1	0	1	0	0	0	1	1	A3																																			
																																																		
OTIR	OTIR					0	1	1	1	0	1	1	0	1	ED	5	21 (4,5,3,4,5)	Z,N	(C) ← (HL), B ← B - 1, HL ← HL + 1, IF B != 0, repeat																															
						1	1	0	1	1	0	0	1	1	B3																																			
																																																		
OUTD	OUTD					0	1	1	1	0	1	1	0	1	ED	4	16 (4,5,3,4)	Z,N	(C) ← (HL), B ← B - 1, HL ← HL - 1																															
						1	1	0	1	0	1	0	1	1	AB																																			
																																																		
OTDR	OTDR					0	1	1	1	0	1	1	0	1	ED	5	21 (4,5,3,4,5)	Z,N	(C) ← (HL), B ← B - 1, HL ← HL - 1, IF B != 0, repeat																															
						1	1	0	1	1	1	0	1	1	BB																																			
